Year,Month,State,Location,Food,Ingredient,Species,Genus,Status,Illnesses,Hospitalizations,Fatalities
2010,January,Arizona,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2010,January,Florida,Restaurant,House Salad,Cucumber; Leafy Green; Onion; Tomato,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2010,March,Oregon,Restaurant,Fish Taco,N/A,Norovirus genogroup II,Norovirus,Confirmed,4,N/A,N/A
2010,May,Arizona,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2010,May,Kansas,Restaurant,"Potato, Mashed; Chicken",N/A,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2010,July,Arizona,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2010,September,Pennsylvania,Restaurant,N/A,N/A,Norovirus,Norovirus,Confirmed,3,0,0
2010,February,Wisconsin,N/A,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2010,January,Florida,Restaurant,"House Salad; Bread, Unspecified",N/A,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,March,Arizona,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,March,Ohio,Restaurant,Tuscany Salad,N/A,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,June,California,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,3,1,0
2010,September,Wisconsin,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2010,January,Kansas,Fast Food Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,February,Ohio,N/A,Peanut Butter Bar,N/A,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,February,Tennessee,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,March,Ohio,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,2,1,0
2010,April,Ohio,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2010,June,Alaska,N/A,"Clams, Butter",N/A,Paralytic shellfish poison,Paralytic,Confirmed,3,2,0
2010,June,Pennsylvania,Restaurant,Mayonnaise,N/A,Pesticides,Pesticides,Confirmed,3,1,0
2010,February,Multistate,Restaurant; Restaurant; Private Home/Residence; Banquet Facility; Catering Service,"Shell Egg, Other",Egg,Salmonella enterica,Salmonella,Confirmed,1939,N/A,N/A
2010,November,Multistate,Fast Food Restaurant,Alfalfa Sprouts,N/A,Salmonella enterica,Salmonella,Confirmed,140,31,0
2010,April,Illinois,Fast Food Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,102,28,0
2010,June,Illinois,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,83,10,0
2010,August,Georgia,Restaurant,"Pork, Bbq; Potato Salad; Beans, Baked; Coleslaw",N/A,Salmonella enterica,Salmonella,Confirmed,74,7,0
2010,April,Oregon,Restaurant,Pico De Gallo; Guacamole,N/A,Salmonella enterica,Salmonella,Confirmed,73,3,0
2010,April,North Carolina,N/A,Meringue,N/A,Salmonella enterica,Salmonella,Confirmed,65,8,0
2010,May,Multistate,Restaurant; Grocery Store,Tomatoes,N/A,Salmonella enterica,Salmonella,Confirmed,64,N/A,N/A
2010,June,Ohio,Private Home/Residence,"Pork, Smoked",N/A,Salmonella enterica,Salmonella,Confirmed,64,1,0
2010,April,Ohio,Restaurant,Chilis Rellenos,N/A,Salmonella enterica,Salmonella,Confirmed,56,7,0
2010,December,Multistate,Grocery Store,"Ground Turkey, Burger",Ground Turkey,Salmonella enterica,Salmonella,Confirmed,55,N/A,N/A
2010,May,North Carolina,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,52,N/A,0
2010,January,Multistate,N/A,"Fish, Ahi",N/A,Salmonella enterica,Salmonella,Confirmed,51,N/A,N/A
2010,February,California,Fast Food Restaurant,"Carnitas, Unspecified",Pork,Salmonella enterica,Salmonella,Confirmed,50,2,0
2010,March,Multistate,N/A,Alfalfa Sprouts,Alfalfa Sprout Seeds,Salmonella enterica,Salmonella,Confirmed,44,N/A,N/A
2010,April,Multistate,Private Home/Residence,Cheesy Chicken And Rice Frozen Meal,N/A,Salmonella enterica,Salmonella,Confirmed,44,7,0
2010,July,Multistate,Restaurant,Guacamole,N/A,Salmonella enterica,Salmonella,Confirmed,41,5,0
2010,August,Michigan,Nursing Home/Assisted Living Facility,Potato Salad,Yellow Onion,Salmonella enterica,Salmonella,Confirmed,41,5,0
2010,April,Florida,Private Home/Residence; Banquet Facility,"Pork; Chicken, Bbq",Pork; Chicken,Salmonella enterica,Salmonella,Confirmed,37,1,0
2010,May,Pennsylvania,Restaurant; Banquet Facility,"Lasagna, Beef; Soup, Speciality, Other",Egg; Egg,Salmonella enterica,Salmonella,Confirmed,37,5,0
2010,April,Multistate,Private Home/Residence,"Ground Turkey, Unspecified",Turkey,Salmonella enterica,Salmonella,Confirmed,35,2,0
2010,October,Ohio,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,33,0,0
2010,August,California,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,32,4,0
2010,July,Multistate,Fast Food Restaurant; Grocery Store,Tomatoes,Tomato,Salmonella enterica,Salmonella,Confirmed,30,8,N/A
2010,July,Colorado,Restaurant,Rattlesnake Cake,Egg,Salmonella enterica,Salmonella,Confirmed,29,4,0
2010,June,North Carolina,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,28,N/A,0
2010,August,Illinois,Private Home/Residence,Fruit; Cala; Meatballs,N/A,Salmonella enterica,Salmonella,Confirmed,28,1,0
2010,August,Mississippi,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,28,1,0
2010,April,California,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,27,5,0
2010,January,Georgia,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,25,1,0
2010,June,Missouri,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,25,7,0
2010,July,Multistate,N/A,Tomatoes,N/A,Salmonella enterica,Salmonella,Confirmed,24,N/A,N/A
2010,August,Wisconsin,N/A,"Ice Cream, Homemade",N/A,Salmonella enterica,Salmonella,Confirmed,24,8,0
2010,July,California,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,23,2,0
2010,November,Texas,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,23,8,1
2010,March,California,Restaurant,Carne Asada,Beef,Salmonella enterica,Salmonella,Confirmed,22,2,0
2010,November,South Carolina,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,22,4,0
2010,July,Pennsylvania,N/A,Chicken And Rice,Chicken,Salmonella enterica,Salmonella,Confirmed,21,1,0
2010,August,Minnesota,Private Home/Residence; Religious Facility,Salads,N/A,Salmonella enterica,Salmonella,Confirmed,21,0,0
2010,October,California,Private Home/Residence,Chicken,N/A,Salmonella enterica,Salmonella,Confirmed,21,1,0
2010,August,California,N/A,"Pork, Bbq",Pork,Salmonella enterica,Salmonella,Confirmed,20,0,0
2010,July,Connecticut,Camp,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,17,0,0
2010,July,Michigan,Private Home/Residence; Grocery Store,Watermelon,N/A,Salmonella enterica,Salmonella,Confirmed,17,11,0
2010,August,New York,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,17,2,0
2010,December,Florida,Private Home/Residence,Pancit,N/A,Salmonella enterica,Salmonella,Confirmed,17,1,0
2010,March,Florida,Private Home/Residence,Chicken Dishes,N/A,Salmonella unknown,Salmonella,Confirmed,17,2,0
2010,August,Rhode Island,Catering Service,Chicken Salad,N/A,Salmonella enterica,Salmonella,Confirmed,16,2,0
2010,July,New York,Restaurant,Guacamole,N/A,Salmonella enterica,Salmonella,Confirmed,15,2,0
2010,March,Massachusetts,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,14,6,0
2010,September,Oklahoma,School/College/University,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,14,0,0
2010,April,Multistate,N/A,Pre-Packaged Salad,N/A,Salmonella enterica,Salmonella,Confirmed,13,N/A,N/A
2010,May,Connecticut,Restaurant,"Shrimp, Stuffed",N/A,Salmonella enterica,Salmonella,Confirmed,13,3,0
2010,September,New York,Catering Service,"Chicken, Roasted; Rice",N/A,Salmonella enterica,Salmonella,Confirmed,13,1,0
2010,September,Washington,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,13,4,0
2010,January,Oregon,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,12,5,0
2010,April,Illinois,Private Home/Residence; Grocery Store,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,12,4,0
2010,April,Multistate,Restaurant; Private Home/Residence; Grocery Store,Mamey Shake,Mamey Fruit,Salmonella enterica,Salmonella,Confirmed,12,9,0
2010,July,North Carolina,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,12,N/A,0
2010,February,Georgia,Private Home/Residence,Chile Con Queso; Cheesecake,N/A,Salmonella enterica,Salmonella,Confirmed,11,2,0
2010,March,Missouri,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,11,2,0
2010,June,North Carolina,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,11,N/A,0
2010,March,Connecticut,Fast Food Restaurant,Bagels,N/A,Salmonella enterica,Salmonella,Confirmed,10,3,0
2010,June,Pennsylvania,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,10,0,0
2010,August,Georgia,Grocery Store,"Carnitas, Unspecified; Salsa",N/A,Salmonella enterica,Salmonella,Confirmed,10,0,0
2010,November,Kentucky,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,10,2,0
2010,January,Connecticut,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,4,0
2010,March,Virginia,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,0,0
2010,June,Washington,Fair/Festival,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,1,0
2010,July,California,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,2,0
2010,July,Wisconsin,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,1,0
2010,August,California,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,9,2,0
2010,December,Multistate,Fast Food Restaurant; Grocery Store,Clover Sprouts,Clover Sprouts,Salmonella enterica,Salmonella,Confirmed,9,N/A,N/A
2010,June,Michigan,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,8,6,0
2010,June,New Mexico,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,8,4,0
2010,September,New York,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,8,2,0
2010,June,Minnesota,Private Home/Residence; Catering Service,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,June,Minnesota,Restaurant,"Chips, Tortilla",N/A,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,July,Massachusetts,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,July,North Carolina,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,7,N/A,0
2010,August,Alaska,Restaurant,Hollandaise Sauce,Egg,Salmonella enterica,Salmonella,Confirmed,7,2,0
2010,August,Minnesota,Catering Service,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,7,1,0
2010,November,Multistate,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,December,California,Nursing Home/Assisted Living Facility,"Chicken, Baked",N/A,Salmonella enterica,Salmonella,Confirmed,7,0,0
2010,June,Florida,Private Home/Residence,"Pork, Roasted",Pork,Salmonella enterica,Salmonella,Confirmed,6,0,0
2010,June,New Mexico,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,6,3,0
2010,July,Illinois,Grocery Store,Pickles,N/A,Salmonella enterica,Salmonella,Confirmed,6,5,0
2010,July,Minnesota,Restaurant,Blueberries,N/A,Salmonella enterica,Salmonella,Confirmed,6,1,0
2010,October,Connecticut,Private Home/Residence,"Pork, Roasted",N/A,Salmonella enterica,Salmonella,Confirmed,6,0,0
2010,October,Iowa,Private Home/Residence,"Carnitas, Unspecified",Pork,Salmonella enterica,Salmonella,Confirmed,6,6,0
2010,November,Ohio,Private Home/Residence,Turkey,N/A,Salmonella enterica,Salmonella,Confirmed,6,5,0
2010,March,Wisconsin,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,0,0
2010,July,Iowa,Religious Facility,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,1,0
2010,July,New Jersey,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,2,0
2010,July,New Mexico,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,3,0
2010,August,Virginia,Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,0,0
2010,October,Arkansas,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,5,2,0
2010,October,South Dakota,N/A,Smoked Sausage,N/A,Salmonella enterica,Salmonella,Confirmed,5,0,0
2010,January,Michigan,N/A,Chicken Salad,Chicken,Salmonella enterica,Salmonella,Confirmed,4,2,0
2010,May,Maryland,Restaurant; Office/Indoor Workplace; School/College/University,Salad Bar,N/A,Salmonella enterica,Salmonella,Confirmed,4,1,0
2010,June,Iowa,N/A,"Eggs, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2010,August,Illinois,Restaurant; Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,1,0
2010,September,North Carolina,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2010,October,Iowa,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,4,0,0
2010,October,Florida,Restaurant,"Pastry, Unspecified",Egg,Salmonella unknown,Salmonella,Confirmed,4,0,0
2010,February,Oregon,Fast Food Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,February,Oregon,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,April,New Hampshire,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,May,Minnesota,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,May,Ohio,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,May,Utah,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,July,Kentucky,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,N/A,0
2010,August,Illinois,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,August,Maine,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,September,Connecticut,N/A,"Canoli, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,3,2,0
2010,September,New York,N/A,"Canoli, Unspecified",N/A,Salmonella enterica,Salmonella,Confirmed,3,1,0
2010,September,Utah,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,3,0,0
2010,December,Multistate,Restaurant,Alfalfa Sprouts,N/A,Salmonella enterica,Salmonella,Confirmed,3,N/A,N/A
2010,January,Oregon,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,February,Illinois,Fast Food Restaurant; Restaurant; Private Home/Residence,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,March,Minnesota,Unknown,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,1,0
2010,April,Kentucky,N/A,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,1,0
2010,July,Colorado,Restaurant,"Eggs, Unspecified",Egg,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,September,Illinois,Restaurant,N/A,N/A,Salmonella enterica,Salmonella,Confirmed,2,0,0
2010,April,Hawaii,N/A,"Fish, Ahi",N/A,Scombroid toxin,Scombroid,Confirmed,9,0,0
2010,July,Florida,Grocery Store,Tuna Burger,"Fish, Tuna",Scombroid toxin,Scombroid,Confirmed,6,0,0
2010,September,Hawaii,N/A,N/A,N/A,Scombroid toxin,Scombroid,Confirmed,6,0,0
2010,June,Georgia,Catering Service,Tuna Salad,N/A,Scombroid toxin,Scombroid,Confirmed,5,0,0
2010,June,California,Restaurant,"Tuna Dishes, Unspecified",N/A,Scombroid toxin,Scombroid,Confirmed,4,0,0
2010,August,New York,Private Home/Residence,Yellowfin Tuna,N/A,Scombroid toxin,Scombroid,Confirmed,4,0,0
2010,April,South Carolina,N/A,Tuna Burger,N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,May,Washington,Fast Food Restaurant,"Fish, Tuna",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,June,Florida,N/A,"Sushi, Unspecified",Tuna,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,August,New Jersey,Restaurant,Tuna Burger,N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2010,February,Illinois,Fast Food Restaurant,"Tomatoes; Bread, Nine Grain",N/A,Shigella sonnei,Shigella,Confirmed,314,13,1
2010,July,California,Private Home/Residence; Grocery Store; Religious Facility,N/A,N/A,Shigella sonnei,Shigella,Confirmed,40,2,0
2010,August,Florida,Restaurant,Salsa,N/A,Shigella sonnei,Shigella,Confirmed,15,0,0
2010,June,Georgia,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,14,1,0
2010,December,Illinois,Fast Food Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,2,0,0
2010,April,Virginia,Catering Service,Wraps,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,67,0,0
2010,March,Connecticut,N/A,Chicken Alfredo,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,21,0,0
2010,June,Michigan,Private Home/Residence,Potato Salad,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,11,0,0
2010,December,Illinois,N/A,Cake,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,10,0,0
2010,December,Illinois,Catering Service,"Cake, Chocolate",N/A,Staphylococcus aureus,Staphylococcus,Confirmed,9,0,0
2010,July,Washington,Restaurant,Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,5,1,0
2010,June,Washington,Private Home/Residence,"Crawfish/Crayfish, Unspecified",N/A,Vibrio other,Vibrio,Confirmed,4,2,0
2010,May,Florida,Restaurant,Raw Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,2,1,0
2011,September,Wisconsin,N/A,N/A,N/A,"Cryptosporidium unknown; Escherichia (E. coli) coli, Shiga toxin-producing; Escherichia (E. coli) coli, Shiga toxin-producing",Cryptosporidium,Confirmed; Suspected; Suspected,12,0,0
2011,February,New York,Restaurant,N/A,N/A,Norovirus,Norovirus,Confirmed; Suspected,8,0,0
2011,September,Ohio,Restaurant,N/A,N/A,Salmonella enterica; Campylobacter unknown,Salmonella,Confirmed; Suspected,37,4,0
2011,October,Ohio,Private Home/Residence,N/A,N/A,Salmonella enterica; Campylobacter unknown,Salmonella,Confirmed; Suspected,4,2,0
2011,October,Massachusetts,N/A,Raw Oysters,N/A,Campylobacter other; Vibrio other; Vibrio cholerae,Campylobacter,Confirmed; Confirmed; Confirmed,4,1,0
2011,February,Maryland,Catering Service,"Cocktail Sauce, Unspecified",N/A,Norovirus genogroup II; Norovirus genogroup II; Norovirus genogroup II,Norovirus,Confirmed; Confirmed; Confirmed,72,0,0
2011,September,South Carolina,Religious Facility,"Pork, Bbq",Pork,Salmonella enterica; Staphylococcus aureus; Bacillus cereus,Salmonella,Confirmed; Confirmed; Confirmed,68,1,0
2011,October,Minnesota,N/A,"Apple Cider, Unpasteurized",Apple,"Escherichia (E. coli) coli, Shiga toxin-producing; Cryptosporidium parvum",Escherichia (E. coli),Confirmed; Confirmed,14,0,0
2011,February,Colorado,Nursing Home/Assisted Living Facility,N/A,N/A,Norovirus unknown; Clostridium other,Norovirus,Confirmed; Confirmed,33,0,0
2011,June,Missouri,Private Home/Residence; Catering Service,Smoked Whole Hog,Pork,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Confirmed,13,0,0
2011,July,Texas,Private Home/Residence,"Fried Rice, Unspecified; Pork, Chops; Spring Roll",N/A,Staphylococcus aureus; Norovirus unknown,Staphylococcus,Confirmed; Confirmed,31,0,0
2011,December,Kentucky,Catering Service,N/A,N/A,Bacillus cereus,Bacillus,Confirmed,45,0,0
2011,September,New York,Restaurant,"Rice, Fried, Vegetable",N/A,Bacillus cereus,Bacillus,Confirmed,3,0,0
2011,June,New Mexico,N/A,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,54,3,0
2011,May,California,Fair/Festival,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,26,4,0
2011,March,South Carolina,N/A,Raw Milk,"Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,23,1,0
2011,May,Alaska,N/A,"Milk, Whole Milk Unpasteurized",N/A,Campylobacter jejuni,Campylobacter,Confirmed,18,0,0
2011,December,Kansas,N/A,Milk,Milk,Campylobacter jejuni,Campylobacter,Confirmed,18,0,0
2011,June,Wisconsin,N/A,"Whole Milk, Unpasteurized",N/A,Campylobacter jejuni,Campylobacter,Confirmed,16,1,0
2011,September,California,Restaurant,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,15,2,0
2011,September,New York,N/A,Raw Milk,Milk,Campylobacter jejuni,Campylobacter,Confirmed,13,0,0
2011,June,South Carolina,N/A,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,10,2,0
2011,October,Alabama,Restaurant,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,7,5,0
2011,January,South Dakota,N/A,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,5,0,0
2011,June,Pennsylvania,N/A,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter unknown,Campylobacter,Confirmed,5,0,0
2011,June,New York,N/A,Raw Milk,"Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,4,0,0
2011,June,North Carolina,N/A,"Milk, Whole Milk Unpasteurized",N/A,Campylobacter coli,Campylobacter,Confirmed,3,N/A,0
2011,July,Minnesota,N/A,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter coli,Campylobacter,Confirmed,3,2,0
2011,February,Maryland,Private Home/Residence,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,3,1,0
2011,April,Pennsylvania,N/A,"Milk, Whole Milk Unpasteurized; Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2011,July,New York,N/A,Raw Milk,Milk,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2011,October,Connecticut,Restaurant,Octopus,N/A,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2011,October,Maryland,Banquet Facility; Catering Service,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,3,1,0
2011,June,Minnesota,N/A,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,2,0,0
2011,May,Michigan,N/A,Raw Milk,Raw Milk,Campylobacter unknown,Campylobacter,Confirmed,2,0,0
2011,May,Alaska,Private Home/Residence; Office/Indoor Workplace; Camp,"Cockles; Mussels; Clams, Butter",N/A,Chemical or toxin,Chemical,Confirmed,21,4,0
2011,June,Washington,N/A,Mussels,N/A,Chemical or toxin,Chemical,Confirmed,3,0,0
2011,November,New York,Private Home/Residence,Buffalo Fish,N/A,Chemical or toxin,Chemical,Confirmed,2,2,0
2011,April,Puerto Rico,Private Home/Residence,"Fish, Baracuda",N/A,Ciguatoxin,Ciguatoxin,Confirmed,9,0,0
2011,April,Puerto Rico,Private Home/Residence,"Fish, King Mackarel",N/A,Ciguatoxin,Ciguatoxin,Confirmed,7,0,0
2011,December,Florida,Private Home/Residence,"Fish, Baracuda",N/A,Ciguatoxin,Ciguatoxin,Confirmed,7,0,0
2011,July,Florida,Restaurant,"Fish, Grouper",N/A,Ciguatoxin,Ciguatoxin,Confirmed,6,N/A,N/A
2011,May,Puerto Rico,Restaurant,"Fish, Baracuda",N/A,Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2011,July,Florida,N/A,N/A,N/A,Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2011,May,Puerto Rico,N/A,"Fish, Amberjack",N/A,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,June,Florida,N/A,N/A,N/A,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,July,New York,Restaurant,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,August,Florida,N/A,"Fish, Amberjack",N/A,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,August,Florida,Private Home/Residence,"Fish, Grouper",Fish,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,August,South Carolina,Private Home/Residence,"Grouper, Black","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,November,New York,Restaurant,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2011,April,Florida,Restaurant,"Fish, Mahi Mahi","Fish, Mahi Mahi",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2011,July,New York,Restaurant,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,2,1,0
2011,November,Ohio,Private Home/Residence; Religious Facility,"Turkey, Roasted",Turkey,Clostridium perfringens,Clostridium,Confirmed,101,0,0
2011,November,North Dakota,Prison/Jail,N/A,N/A,Clostridium perfringens,Clostridium,Confirmed,88,0,0
2011,March,Minnesota,Prison/Jail,"Potato, Scalloped",N/A,Clostridium perfringens,Clostridium,Confirmed,32,0,0
2011,February,Illinois,Restaurant,"Chicken, Bbq",Chicken,Clostridium perfringens,Clostridium,Confirmed,30,0,0
2011,June,Louisiana,N/A,N/A,N/A,Clostridium perfringens,Clostridium,Confirmed,30,0,0
2011,March,Colorado,Private Home/Residence,"Beef, Brisket; Potato, Mashed","Beef, Brisket; Gravy, Beef; Potatoes",Clostridium perfringens,Clostridium,Confirmed,27,0,0
2011,April,Idaho,Restaurant,"Enchilada, Chicken",Chicken,Clostridium perfringens,Clostridium,Confirmed,23,0,0
2011,December,Iowa,N/A,N/A,N/A,Clostridium perfringens,Clostridium,Confirmed,21,0,0
2011,December,Nevada,N/A,Ham,Ham,Clostridium perfringens,Clostridium,Confirmed,21,0,0
2011,April,Iowa,N/A,N/A,N/A,Clostridium other,Clostridium,Confirmed,12,0,0
2011,December,Ohio,Private Home/Residence,"Turkey, Roasted",Turkey,Clostridium perfringens,Clostridium,Confirmed,10,0,0
2011,September,Utah,Prison/Jail,Pruno,Potato,Clostridium botulinum,Clostridium,Confirmed,8,0,0
2011,August,Minnesota,Catering Service,N/A,N/A,Clostridium perfringens,Clostridium,Confirmed,5,0,0
2011,June,Connecticut,Restaurant,"Chicken, Stew",N/A,Clostridium perfringens,Clostridium,Confirmed,4,0,0
2011,August,Alaska,Private Home/Residence,Fish Eggs,N/A,Clostridium botulinum,Clostridium,Confirmed,3,2,0
